0 1.2
0.010101 1.18687
0.020202 1.17374
0.030303 1.16061
0.040404 1.14747
0.0505051 1.13434
0.0606061 1.12121
0.0707071 1.10808
0.0808081 1.09495
0.0909091 1.08182
0.10101 1.06869
0.111111 1.05556
0.121212 1.04242
0.131313 1.02929
0.141414 1.01616
0.151515 1.00303
0.161616 0.989899
0.171717 0.976768
0.181818 0.963636
0.191919 0.950505
0.20202 0.937374
0.212121 0.924242
0.222222 0.911111
0.232323 0.89798
0.242424 0.884848
0.252525 0.871717
0.262626 0.858586
0.272727 0.845455
0.282828 0.832323
0.292929 0.819192
0.30303 0.806061
0.313131 0.792929
0.323232 0.779798
0.333333 0.766667
0.343434 0.753535
0.353535 0.740404
0.363636 0.727273
0.373737 0.714141
0.383838 0.70101
0.393939 0.687879
0.40404 0.674747
0.414141 0.661616
0.424242 0.648485
0.434343 0.635354
0.444444 0.622222
0.454545 0.609091
0.464646 0.59596
0.474747 0.582828
0.484848 0.569697
0.494949 0.556566
0.505051 0.543434
0.515152 0.530303
0.525253 0.517172
0.535354 0.50404
0.545455 0.490909
0.555556 0.477778
0.565657 0.464646
0.575758 0.451515
0.585859 0.438384
0.59596 0.425253
0.606061 0.412121
0.616162 0.39899
0.626263 0.385859
0.636364 0.372727
0.646465 0.359596
0.656566 0.346465
0.666667 0.333333
0.676768 0.320202
0.686869 0.307071
0.69697 0.293939
0.707071 0.280808
0.717172 0.267677
0.727273 0.254545
0.737374 0.241414
0.747475 0.228283
0.757576 0.215152
0.767677 0.20202
0.777778 0.188889
0.787879 0.175758
0.79798 0.162626
0.808081 0.149495
0.818182 0.136364
0.828283 0.123232
0.838384 0.110101
0.848485 0.0969697
0.858586 0.0838384
0.868687 0.0707071
0.878788 0.0575758
0.888889 0.0444444
0.89899 0.0313131
0.909091 0.0181818
0.919192 0.00505051
0.929293 -0.00808081
0.939394 -0.0212121
0.949495 -0.0343434
0.959596 -0.0474747
0.969697 -0.0606061
0.979798 -0.0737374
0.989899 -0.0868687
1 -0.1
