0 0.5
0.010101 0.49596
0.020202 0.491919
0.030303 0.487879
0.040404 0.483838
0.0505051 0.479798
0.0606061 0.475758
0.0707071 0.471717
0.0808081 0.467677
0.0909091 0.463636
0.10101 0.459596
0.111111 0.455556
0.121212 0.451515
0.131313 0.447475
0.141414 0.443434
0.151515 0.439394
0.161616 0.435354
0.171717 0.431313
0.181818 0.427273
0.191919 0.423232
0.20202 0.419192
0.212121 0.415152
0.222222 0.411111
0.232323 0.407071
0.242424 0.40303
0.252525 0.39899
0.262626 0.394949
0.272727 0.390909
0.282828 0.386869
0.292929 0.382828
0.30303 0.378788
0.313131 0.374747
0.323232 0.370707
0.333333 0.366667
0.343434 0.362626
0.353535 0.358586
0.363636 0.354545
0.373737 0.350505
0.383838 0.346465
0.393939 0.342424
0.40404 0.338384
0.414141 0.334343
0.424242 0.330303
0.434343 0.326263
0.444444 0.322222
0.454545 0.318182
0.464646 0.314141
0.474747 0.310101
0.484848 0.306061
0.494949 0.30202
0.505051 0.29798
0.515152 0.293939
0.525253 0.289899
0.535354 0.285859
0.545455 0.281818
0.555556 0.277778
0.565657 0.273737
0.575758 0.269697
0.585859 0.265657
0.59596 0.261616
0.606061 0.257576
0.616162 0.253535
0.626263 0.249495
0.636364 0.245455
0.646465 0.241414
0.656566 0.237374
0.666667 0.233333
0.676768 0.229293
0.686869 0.225253
0.69697 0.221212
0.707071 0.217172
0.717172 0.213131
0.727273 0.209091
0.737374 0.205051
0.747475 0.20101
0.757576 0.19697
0.767677 0.192929
0.777778 0.188889
0.787879 0.184848
0.79798 0.180808
0.808081 0.176768
0.818182 0.172727
0.828283 0.168687
0.838384 0.164646
0.848485 0.160606
0.858586 0.156566
0.868687 0.152525
0.878788 0.148485
0.888889 0.144444
0.89899 0.140404
0.909091 0.136364
0.919192 0.132323
0.929293 0.128283
0.939394 0.124242
0.949495 0.120202
0.959596 0.116162
0.969697 0.112121
0.979798 0.108081
0.989899 0.10404
1 0.1
